sl,roll,sem,year,sub_code,total_credits,credit_obtained,timestamp,sub_type
11790,1001CS21,2,2010,EE102,4,AB,05-04-2011 17:27,CORE
11791,1001CS21,2,2010,MA102,8,BC,05-06-2011 14:38,CORE
11792,1001CS21,2,2010,ME101,8,BC,05-06-2011 20:31,CORE
11793,1001CS21,2,2010,PH102,6,BB,05-02-2011 19:37,CORE
11794,1001CS21,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
11795,1001CS21,3,2011,CS201,9,AB,12-07-2011 16:57,CORE
11796,1001CS21,3,2011,CS203,6,AB,12-09-2011 11:06,CORE
11797,1001CS21,3,2011,CS221,6,BB,12-08-2011 11:59,CORE
11798,1001CS21,3,2011,EE220,8,BC,12-07-2011 14:46,CORE
11799,1001CS21,3,2011,HS201,6,AB,12-04-2011 13:23,HS ELECTIVE
11800,1001CS21,3,2011,MA201,8,BC,12-07-2011 11:19,CORE
11801,1001CS21,4,2011,CS204,6,AB,05-08-2012 11:10,CORE
11802,1001CS21,4,2011,CS222,6,BB,05-07-2012 17:40,CORE
11803,1001CS21,4,2011,CS223,3,AB,05-07-2012 17:35,CORE
11804,1001CS21,4,2011,CS241,7,AA,05-07-2012 14:51,CORE
11805,1001CS21,4,2011,CS242,5,BB,05-07-2012 15:01,CORE
11806,1001CS21,4,2011,HS202,6,BB,05-04-2012 18:12,HSS Elective
11807,1001CS21,4,2011,MA225,8,BB,05-04-2012 10:46,CORE
11808,1001CS21,4,2011,MA251,6,BC,05-01-2012 14:01,Science Elective
11809,1001CS21,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
11810,1001CS21,5,2012,CS331,8,BB,12-06-2012 17:53,CORE
11811,1001CS21,5,2012,CS341,6,AB,12-03-2012 18:14,CORE
11812,1001CS21,5,2012,CS342,5,AB,12-04-2012 13:09,CORE
11813,1001CS21,5,2012,CS343,6,BC,12-05-2012 15:58,CORE
11814,1001CS21,5,2012,CS344,6,AB,12-04-2012 13:54,CORE
11815,1001CS21,5,2012,CS345,5,AA,12-04-2012 14:27,CORE
11816,1001CS21,6,2012,CS302,6,BB,4/30/2013 09:40:55,CORE
11817,1001CS21,6,2012,CS346,6,BB,05-09-2013 17:34,CORE
11818,1001CS21,6,2012,CS347,3,AB,05-09-2013 17:39,CORE
11819,1001CS21,6,2012,CS348,8,AB,05-09-2013 11:20,CORE
11820,1001CS21,6,2012,CS362,8,BB,05-09-2013 19:01,CORE
11821,1001CS21,6,2012,CS399,3,AA,4/29/2013 11:14:23,CORE
11822,1001CS21,6,2012,HS331,6,AB,05-03-2013 09:53,HS Elective
11823,1001CS21,7,2013,CS400,2,AB,12-05-2013 18:55,CORE
11824,1001CS21,7,2013,CS421,6,BB,12-05-2013 15:06,CORE
11825,1001CS21,7,2013,CS422,5,AB,12-05-2013 14:53,CORE
11826,1001CS21,7,2013,CS498,10,AA,12-06-2013 19:54,CORE
11827,1001CS21,7,2013,CS543,6,BB,12-08-2013 13:58,ELECTIVE
11828,1001CS21,7,2013,CS561,6,BB,11/30/2013 11:51:19,ELECTIVE
11829,1001CS21,7,2013,MA410,6,AB,12-06-2013 17:50,Open Elective - I
11830,1001CS21,8,2014,CS499,16,AA,05-09-2014 16:44,CORE
11831,1001CS21,8,2014,CS502,6,AB,01-08-2014 17:29,Departmental Elective - IV
11832,1001CS21,8,2014,CS549,6,BC,05-08-2014 15:14,Departmental Elective - III
11833,1001CS21,8,2014,HS441,6,AB,05-08-2014 15:04,HS Elective
11834,1001CS21,8,2014,ME512,6,AB,05-06-2014 09:56,Open Elective - II
11835,1001CS22,1,2010,CH101,8,CC,12-01-2010 19:03,CORE
11836,1001CS22,1,2010,CH110,3,AB,11/30/2010 10:24:06,CORE
11837,1001CS22,1,2010,EE101,8,CC,12-06-2010 15:28,CORE
11838,1001CS22,1,2010,HS101,6,BC,12-06-2010 12:40,CORE
11839,1001CS22,1,2010,MA101,8,CD,12-03-2010 10:04,CORE
11840,1001CS22,1,2010,ME110,3,AB,12-06-2010 15:50,CORE
11841,1001CS22,1,2010,ME111,7,BC,12-06-2010 16:34,CORE
11842,1001CS22,1,2010,PH101,6,DD,11/30/2010 13:16:43,CORE
11843,1001CS22,2,2010,CH102,6,BC,05-04-2011 17:41,CORE
11844,1001CS22,2,2010,CS101,6,CD,05-06-2011 16:13,CORE
11845,1001CS22,2,2010,CS110,3,AB,05-06-2011 16:06,CORE
11846,1001CS22,2,2010,EE102,4,BB,05-04-2011 17:27,CORE
11847,1001CS22,2,2010,MA102,8,CC,05-06-2011 14:38,CORE
11848,1001CS22,2,2010,ME101,8,BC,05-06-2011 20:31,CORE
11849,1001CS22,2,2010,PH102,6,BC,05-02-2011 19:37,CORE
11850,1001CS22,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
11851,1001CS22,3,2011,CS201,9,BB,12-07-2011 16:57,CORE
11852,1001CS22,3,2011,CS203,6,AB,12-09-2011 11:06,CORE
11853,1001CS22,3,2011,CS221,6,BB,12-08-2011 11:59,CORE
11854,1001CS22,3,2011,EE220,8,CC,12-07-2011 14:46,CORE
11855,1001CS22,3,2011,HS201,6,BB,12-04-2011 13:23,HS ELECTIVE
11856,1001CS22,3,2011,MA201,8,CC,12-07-2011 11:19,CORE
11857,1001CS22,4,2011,CH201,6,AB,05-07-2012 14:33,Science Elective
11858,1001CS22,4,2011,CS204,6,BC,05-08-2012 11:10,CORE
11859,1001CS22,4,2011,CS222,6,BC,05-07-2012 17:40,CORE
11860,1001CS22,4,2011,CS223,3,BB,05-07-2012 17:35,CORE
11861,1001CS22,4,2011,CS241,7,BB,05-07-2012 14:51,CORE
11862,1001CS22,4,2011,CS242,5,AB,05-07-2012 15:01,CORE
11863,1001CS22,4,2011,HS202,6,BB,05-04-2012 18:12,HSS Elective
11864,1001CS22,4,2011,MA225,8,BC,05-04-2012 10:46,CORE
11865,1001CS22,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
11866,1001CS22,5,2012,CS331,8,BC,12-06-2012 17:53,CORE
11867,1001CS22,5,2012,CS341,6,BB,12-03-2012 18:14,CORE
11868,1001CS22,5,2012,CS342,5,AB,12-04-2012 13:09,CORE
11869,1001CS22,5,2012,CS343,6,BC,12-05-2012 15:58,CORE
11870,1001CS22,5,2012,CS344,6,BB,12-04-2012 13:54,CORE
11871,1001CS22,5,2012,CS345,5,AB,12-04-2012 14:27,CORE
11872,1001CS22,6,2012,CS302,6,BB,4/30/2013 09:40:55,CORE
11873,1001CS22,6,2012,CS346,6,AB,05-09-2013 17:34,CORE
11874,1001CS22,6,2012,CS347,3,BB,05-09-2013 17:39,CORE
11875,1001CS22,6,2012,CS348,8,BC,05-09-2013 11:20,CORE
11876,1001CS22,6,2012,CS362,8,BC,05-09-2013 19:01,CORE
11877,1001CS22,6,2012,CS399,3,AA,4/29/2013 11:14:23,CORE
11878,1001CS22,6,2012,HS331,6,AB,05-03-2013 09:53,HS Elective
11879,1001CS22,7,2013,CS400,2,BB,12-05-2013 18:55,CORE
11880,1001CS22,7,2013,CS421,6,BB,12-05-2013 15:06,CORE
11881,1001CS22,7,2013,CS422,5,BB,12-05-2013 14:53,CORE
11882,1001CS22,7,2013,CS498,10,BB,12-06-2013 19:54,CORE
11883,1001CS22,7,2013,CS543,6,AB,12-08-2013 13:58,ELECTIVE
11884,1001CS22,7,2013,CS561,6,AB,11/30/2013 11:51:19,ELECTIVE
11885,1001CS22,7,2013,PH401,6,BC,12-03-2013 17:32,Open Elective - I
11886,1001CS22,8,2014,CS499,16,BB,05-09-2014 16:44,CORE
11887,1001CS22,8,2014,CS502,6,AB,01-06-2014 15:23,Departmental Elective - IV
11888,1001CS22,8,2014,CS549,6,BC,05-08-2014 15:14,Departmental Elective - III
11889,1001CS22,8,2014,HS441,6,AB,05-08-2014 15:04,HS Elective
11890,1001CS22,8,2014,PH403,6,BC,05-08-2014 14:01,Open Elective - II
11891,1001CS23,1,2010,CH101,8,BB,12-01-2010 19:03,CORE
11892,1001CS23,1,2010,CH110,3,BB,11/30/2010 10:24:06,CORE
11893,1001CS23,1,2010,EE101,8,AB,12-06-2010 15:28,CORE
11894,1001CS23,1,2010,HS101,6,AA,12-06-2010 12:40,CORE
11895,1001CS23,1,2010,MA101,8,BC,12-03-2010 10:04,CORE
11896,1001CS23,1,2010,ME110,3,AA,12-06-2010 15:50,CORE
11897,1001CS23,1,2010,ME111,7,BB,12-06-2010 16:34,CORE
11898,1001CS23,1,2010,PH101,6,CD,11/30/2010 13:16:43,CORE
11899,1001CS23,2,2010,CH102,6,BB,05-04-2011 17:41,CORE
11900,1001CS23,2,2010,CS101,6,BB,05-06-2011 16:13,CORE
11901,1001CS23,2,2010,CS110,3,BB,05-06-2011 16:06,CORE
11902,1001CS23,2,2010,EE102,4,AB,05-04-2011 17:27,CORE
11903,1001CS23,2,2010,MA102,8,BB,05-06-2011 14:38,CORE
11904,1001CS23,2,2010,ME101,8,BC,05-06-2011 20:31,CORE
11905,1001CS23,2,2010,PH102,6,CC,05-02-2011 19:37,CORE
11906,1001CS23,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
11907,1001CS23,3,2011,CS201,9,BB,12-07-2011 16:57,CORE
11908,1001CS23,3,2011,CS203,6,AA,12-09-2011 11:06,CORE
11909,1001CS23,3,2011,CS221,6,BB,12-08-2011 11:59,CORE
11910,1001CS23,3,2011,EE220,8,BC,12-07-2011 14:46,CORE
11911,1001CS23,3,2011,HS201,6,AB,12-04-2011 13:23,HS ELECTIVE
11912,1001CS23,3,2011,MA201,8,BB,12-07-2011 11:19,CORE
11913,1001CS23,4,2011,CH201,6,BB,05-07-2012 14:33,Science Elective
11914,1001CS23,4,2011,CS204,6,BB,05-08-2012 11:10,CORE
11915,1001CS23,4,2011,CS222,6,BB,05-07-2012 17:40,CORE
11916,1001CS23,4,2011,CS223,3,BB,05-07-2012 17:35,CORE
11917,1001CS23,4,2011,CS241,7,BB,05-07-2012 14:51,CORE
11918,1001CS23,4,2011,CS242,5,BB,05-07-2012 15:01,CORE
11919,1001CS23,4,2011,HS202,6,AB,05-04-2012 18:12,HSS Elective
11920,1001CS23,4,2011,MA225,8,BC,05-04-2012 10:46,CORE
11921,1001CS23,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
11922,1001CS23,5,2012,CS331,8,BC,12-06-2012 17:53,CORE
11923,1001CS23,5,2012,CS341,6,AB,12-03-2012 18:14,CORE
11924,1001CS23,5,2012,CS342,5,AB,12-04-2012 13:09,CORE
11925,1001CS23,5,2012,CS343,6,CC,12-05-2012 15:58,CORE
11926,1001CS23,5,2012,CS344,6,BB,12-04-2012 13:54,CORE
11927,1001CS23,5,2012,CS345,5,AA,12-04-2012 14:27,CORE
11928,1001CS23,6,2012,CS302,6,BB,4/30/2013 09:40:55,CORE
11929,1001CS23,6,2012,CS346,6,AB,05-09-2013 17:34,CORE
11930,1001CS23,6,2012,CS347,3,AB,05-09-2013 17:39,CORE
11931,1001CS23,6,2012,CS348,8,CC,05-09-2013 11:20,CORE
11932,1001CS23,6,2012,CS362,8,BC,05-09-2013 19:01,CORE
11933,1001CS23,6,2012,CS399,3,AA,4/29/2013 11:14:23,CORE
11934,1001CS23,6,2012,HS331,6,AB,05-03-2013 09:53,HS Elective
11935,1001CS23,7,2013,CS400,2,BB,12-05-2013 18:55,CORE
11936,1001CS23,7,2013,CS421,6,BB,12-05-2013 15:06,CORE
11937,1001CS23,7,2013,CS422,5,BB,12-05-2013 14:53,CORE
11938,1001CS23,7,2013,CS498,10,AB,12-06-2013 19:54,CORE
11939,1001CS23,7,2013,CS543,6,AA,12-08-2013 13:58,ELECTIVE
11940,1001CS23,7,2013,CS561,6,AB,11/30/2013 11:51:19,ELECTIVE
11941,1001CS23,7,2013,PH401,6,BC,12-03-2013 17:32,Open Elective - I
11942,1001CS23,8,2014,CS499,16,BB,05-09-2014 16:44,CORE
11943,1001CS23,8,2014,CS502,6,BB,01-06-2014 15:22,Departmental Elective - III
11944,1001CS23,8,2014,CS549,6,BC,05-08-2014 15:14,Departmental Elective - IV
11945,1001CS23,8,2014,HS441,6,AA,05-08-2014 15:04,HS Elective
11946,1001CS23,8,2014,PH403,6,BC,05-08-2014 14:01,Open Elective - II
11947,1001CS24,1,2010,CH101,8,BC,12-01-2010 19:03,CORE
11948,1001CS24,1,2010,CH110,3,BC,11/30/2010 10:24:06,CORE
11949,1001CS24,1,2010,EE101,8,BB,12-06-2010 15:28,CORE
11950,1001CS24,1,2010,HS101,6,BC,12-06-2010 12:40,CORE
11951,1001CS24,1,2010,MA101,8,BB,12-03-2010 10:04,CORE
11952,1001CS24,1,2010,ME110,3,BB,12-06-2010 15:50,CORE
11953,1001CS24,1,2010,ME111,7,BB,12-06-2010 16:34,CORE
11954,1001CS24,1,2010,PH101,6,CC,11/30/2010 13:16:43,CORE
11955,1001CS24,2,2010,CH102,6,CD,05-04-2011 17:41,CORE
11956,1001CS24,2,2010,CS101,6,CD,05-06-2011 16:13,CORE
11957,1001CS24,2,2010,CS110,3,DD,05-06-2011 16:06,CORE
11958,1001CS24,2,2010,EE102,4,AB,05-04-2011 17:27,CORE
11959,1001CS24,2,2010,MA102,8,CC,05-06-2011 14:38,CORE
11960,1001CS24,2,2010,ME101,8,AB,05-06-2011 20:31,CORE
11961,1001CS24,2,2010,PH102,6,CD,05-02-2011 19:37,CORE
11962,1001CS24,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
11963,1001CS24,3,2011,CS201,9,BC,12-07-2011 16:57,CORE
11964,1001CS24,3,2011,CS203,6,BB,12-09-2011 11:06,CORE
11965,1001CS24,3,2011,CS221,6,BC,12-08-2011 11:59,CORE
11966,1001CS24,3,2011,EE220,8,BC,12-07-2011 14:46,CORE
11967,1001CS24,3,2011,HS201,6,CC,12-04-2011 13:23,HS ELECTIVE
11968,1001CS24,3,2011,MA201,8,BC,12-07-2011 11:19,CORE
11969,1001CS24,4,2011,CS204,6,CD,05-08-2012 11:10,CORE
11970,1001CS24,4,2011,CS222,6,BC,05-07-2012 17:40,CORE
11971,1001CS24,4,2011,CS223,3,BC,05-07-2012 17:35,CORE
11972,1001CS24,4,2011,CS241,7,BB,05-07-2012 14:51,CORE
11973,1001CS24,4,2011,CS242,5,BC,05-07-2012 15:01,CORE
11974,1001CS24,4,2011,HS202,6,CD,05-04-2012 18:12,HSS Elective
11975,1001CS24,4,2011,MA225,8,CC,05-04-2012 10:46,CORE
11976,1001CS24,4,2011,MA251,6,BC,05-01-2012 14:01,Science Elective
11977,1001CS24,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
11978,1001CS24,5,2012,CS331,8,CC,12-06-2012 17:53,CORE
11979,1001CS24,5,2012,CS341,6,BB,12-03-2012 18:14,CORE
11980,1001CS24,5,2012,CS342,5,BB,12-04-2012 13:09,CORE
11981,1001CS24,5,2012,CS343,6,CD,12-05-2012 15:58,CORE
11982,1001CS24,5,2012,CS344,6,BB,12-04-2012 13:54,CORE
11983,1001CS24,5,2012,CS345,5,CC,12-04-2012 14:27,CORE
11984,1001CS24,6,2012,CS302,6,BC,4/30/2013 09:40:55,CORE
11985,1001CS24,6,2012,CS346,6,CC,05-09-2013 17:34,CORE
11986,1001CS24,6,2012,CS347,3,BC,05-09-2013 17:39,CORE
11987,1001CS24,6,2012,CS348,8,CC,05-09-2013 11:20,CORE
11988,1001CS24,6,2012,CS362,8,CD,05-09-2013 19:01,CORE
11989,1001CS24,6,2012,CS399,3,BB,4/29/2013 11:14:23,CORE
11990,1001CS24,6,2012,HS331,6,BB,05-03-2013 09:53,HS Elective
11991,1001CS24,7,2013,CS400,2,AA,12-05-2013 18:55,CORE
11992,1001CS24,7,2013,CS421,6,BB,12-05-2013 15:06,CORE
11993,1001CS24,7,2013,CS422,5,BB,12-05-2013 14:53,CORE
11994,1001CS24,7,2013,CS498,10,BB,12-06-2013 19:54,CORE
11995,1001CS24,7,2013,CS542,6,AB,12-05-2013 16:13,ELECTIVE
11996,1001CS24,7,2013,CS561,6,BC,11/30/2013 11:51:19,ELECTIVE
11997,1001CS24,7,2013,ME581,6,AB,12-04-2013 19:23,CORE
11998,1001CS24,8,2014,CE502,6,BB,05-07-2014 14:17,Open Elective - II
11999,1001CS24,8,2014,CS499,16,BB,05-09-2014 16:44,CORE
12000,1001CS24,8,2014,CS502,6,BC,01-03-2014 16:24,Departmental Elective - IV
12001,1001CS24,8,2014,CS549,6,BC,05-08-2014 15:14,Departmental Elective - III
12002,1001CS24,8,2014,HS441,6,BB,05-08-2014 15:04,HS Elective
12003,1001CS25,1,2010,CH101,8,BB,12-01-2010 19:03,CORE
12004,1001CS25,1,2010,CH110,3,BC,11/30/2010 10:24:06,CORE
12005,1001CS25,1,2010,EE101,8,CC,12-06-2010 15:28,CORE
12006,1001CS25,1,2010,HS101,6,CC,12-06-2010 12:40,CORE
12007,1001CS25,1,2010,MA101,8,BC,12-03-2010 10:04,CORE
12008,1001CS25,1,2010,ME110,3,BC,12-06-2010 15:50,CORE
12009,1001CS25,1,2010,ME111,7,CD,12-06-2010 16:34,CORE
12010,1001CS25,1,2010,PH101,6,CD,11/30/2010 13:16:43,CORE
12011,1001CS25,2,2010,CH102,6,BC,05-04-2011 17:41,CORE
12012,1001CS25,2,2010,CS101,6,DD,05-06-2011 16:13,CORE
12013,1001CS25,2,2010,CS110,3,BB,05-08-2012 11:20,CORE
12014,1001CS25,2,2010,EE102,4,BB,05-04-2011 17:27,CORE
12015,1001CS25,2,2010,MA102,8,CD,05-06-2011 14:38,CORE
12016,1001CS25,2,2010,ME101,8,BC,05-06-2011 20:31,CORE
12017,1001CS25,2,2010,PH102,6,BB,05-02-2011 19:37,CORE
12018,1001CS25,2,2010,PH110,3,BB,05-05-2011 16:06,CORE
12019,1001CS25,3,2011,CS201,9,BC,12-07-2011 16:57,CORE
12020,1001CS25,3,2011,CS203,6,BB,12-09-2011 11:06,CORE
12021,1001CS25,3,2011,CS221,6,BC,12-08-2011 11:59,CORE
12022,1001CS25,3,2011,EE220,8,CC,12-07-2011 14:46,CORE
12023,1001CS25,3,2011,HS201,6,BC,12-04-2011 13:23,HS ELECTIVE
12024,1001CS25,3,2011,MA201,8,CC,12-07-2011 11:19,CORE
12025,1001CS25,4,2011,CH201,6,BB,05-07-2012 14:33,Science Elective
12026,1001CS25,4,2011,CS204,6,BC,05-08-2012 11:10,CORE
12027,1001CS25,4,2011,CS222,6,BC,05-07-2012 17:40,CORE
12028,1001CS25,4,2011,CS223,3,BB,05-07-2012 17:35,CORE
12029,1001CS25,4,2011,CS241,7,BB,05-07-2012 14:51,CORE
12030,1001CS25,4,2011,CS242,5,CC,05-07-2012 15:01,CORE
12031,1001CS25,4,2011,HS222,6,AB,05-04-2012 10:45,HSS Elective
12032,1001CS25,4,2011,MA225,8,BB,05-04-2012 10:46,CORE
12033,1001CS25,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
12034,1001CS25,5,2012,CS331,8,CC,12-06-2012 17:53,CORE
12035,1001CS25,5,2012,CS341,6,BB,12-03-2012 18:14,CORE
12036,1001CS25,5,2012,CS342,5,CC,12-04-2012 13:09,CORE
12037,1001CS25,5,2012,CS343,6,CC,12-05-2012 15:58,CORE
12038,1001CS25,5,2012,CS344,6,BB,12-04-2012 13:54,CORE
12039,1001CS25,5,2012,CS345,5,CC,12-04-2012 14:27,CORE
12040,1001CS25,6,2012,CS302,6,BB,4/30/2013 09:40:55,CORE
12041,1001CS25,6,2012,CS346,6,BB,05-09-2013 17:34,CORE
12042,1001CS25,6,2012,CS347,3,BB,05-09-2013 17:39,CORE
12043,1001CS25,6,2012,CS348,8,BC,05-09-2013 11:20,CORE
12044,1001CS25,6,2012,CS362,8,CC,05-09-2013 19:01,CORE
12045,1001CS25,6,2012,CS399,3,AA,4/29/2013 11:14:23,CORE
12046,1001CS25,6,2012,HS331,6,AB,05-03-2013 09:53,HS Elective
12047,1001CS25,7,2013,CS400,2,BB,12-05-2013 18:55,CORE
12048,1001CS25,7,2013,CS421,6,BC,12-05-2013 15:06,CORE
12049,1001CS25,7,2013,CS422,5,BB,12-05-2013 14:53,CORE
12050,1001CS25,7,2013,CS498,10,BC,12-06-2013 19:54,CORE
12051,1001CS25,7,2013,CS542,6,BB,12-05-2013 16:13,ELECTIVE
12052,1001CS25,7,2013,CS561,6,BB,11/30/2013 11:51:19,ELECTIVE
12053,1001CS25,7,2013,PH401,6,BB,12-03-2013 17:32,Open Elective - I
12054,1001CS25,8,2014,CE502,6,BC,05-07-2014 14:17,Open Elective - II
12055,1001CS25,8,2014,CS499,16,BB,05-09-2014 16:44,CORE
12056,1001CS25,8,2014,CS502,6,AB,12/31/2013 11:42:44,Departmental Elective - III
12057,1001CS25,8,2014,CS548,6,BC,05-08-2014 11:52,Departmental Elective - IV
12058,1001CS25,8,2014,HS441,6,BB,05-08-2014 15:04,HS Elective
12059,1001CS26,1,2010,CH101,8,AA,12-01-2010 19:03,CORE
12060,1001CS26,1,2010,CH110,3,AB,11/30/2010 10:24:06,CORE
12061,1001CS26,1,2010,EE101,8,AB,12-06-2010 15:28,CORE
12062,1001CS26,1,2010,HS101,6,AA,12-06-2010 12:40,CORE
12063,1001CS26,1,2010,MA101,8,AA,12-03-2010 10:04,CORE
12064,1001CS26,1,2010,ME110,3,AB,12-06-2010 15:50,CORE
12065,1001CS26,1,2010,ME111,7,AB,12-06-2010 16:34,CORE
12066,1001CS26,1,2010,PH101,6,BB,11/30/2010 13:16:43,CORE
12067,1001CS26,2,2010,CH102,6,AA,05-04-2011 17:41,CORE
12068,1001CS26,2,2010,CS101,6,AA,05-06-2011 16:13,CORE
12069,1001CS26,2,2010,CS110,3,AA,05-06-2011 16:06,CORE
12070,1001CS26,2,2010,EE102,4,AA,05-04-2011 17:27,CORE
12071,1001CS26,2,2010,MA102,8,BB,05-06-2011 14:38,CORE
12072,1001CS26,2,2010,ME101,8,BB,05-06-2011 20:31,CORE
12073,1001CS26,2,2010,PH102,6,AB,05-02-2011 19:37,CORE
12074,1001CS26,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
12075,1001CS27,1,2010,CH101,8,BB,12-01-2010 19:03,CORE
12076,1001CS27,1,2010,CH110,3,BB,11/30/2010 10:24:06,CORE
12077,1001CS27,1,2010,EE101,8,BC,12-06-2010 15:28,CORE
12078,1001CS27,1,2010,HS101,6,CC,12-06-2010 12:40,CORE
12079,1001CS27,1,2010,MA101,8,CC,12-03-2010 10:04,CORE
12080,1001CS27,1,2010,ME110,3,BB,12-06-2010 15:50,CORE
12081,1001CS27,1,2010,ME111,7,CC,12-06-2010 16:34,CORE
12082,1001CS27,1,2010,PH101,6,CD,11/30/2010 13:16:43,CORE
12083,1001CS27,2,2010,CH102,6,CD,05-04-2011 17:41,CORE
12084,1001CS27,2,2010,CS101,6,CD,05-06-2011 16:13,CORE
12085,1001CS27,2,2010,CS110,3,AB,05-06-2011 16:06,CORE
12086,1001CS27,2,2010,EE102,4,BB,05-04-2011 17:27,CORE
12087,1001CS27,2,2010,MA102,8,BB,05-06-2011 14:38,CORE
12088,1001CS27,2,2010,ME101,8,BB,05-06-2011 20:31,CORE
12089,1001CS27,2,2010,PH102,6,CC,05-02-2011 19:37,CORE
12090,1001CS27,2,2010,PH110,3,AB,05-05-2011 16:06,CORE
12091,1001CS27,3,2011,CS201,9,BB,12-07-2011 16:57,CORE
12092,1001CS27,3,2011,CS203,6,AA,12-09-2011 11:06,CORE
12093,1001CS27,3,2011,CS221,6,BB,12-08-2011 11:59,CORE
12094,1001CS27,3,2011,EE220,8,BC,12-07-2011 14:46,CORE
12095,1001CS27,3,2011,HS201,6,BC,12-04-2011 13:23,HS ELECTIVE
12096,1001CS27,3,2011,MA201,8,CC,12-07-2011 11:19,CORE
12097,1001CS27,4,2011,CS204,6,BB,05-08-2012 11:10,CORE
12098,1001CS27,4,2011,CS222,6,CC,05-07-2012 17:40,CORE
12099,1001CS27,4,2011,CS223,3,AB,05-07-2012 17:35,CORE
12100,1001CS27,4,2011,CS241,7,BB,05-07-2012 14:51,CORE
12101,1001CS27,4,2011,CS242,5,BB,05-07-2012 15:01,CORE
12102,1001CS27,4,2011,HS222,6,AA,05-04-2012 10:45,HSS Elective
12103,1001CS27,4,2011,MA214,6,AA,05-04-2012 13:49,Science Elective
12104,1001CS27,4,2011,MA225,8,BC,05-04-2012 10:46,CORE
12105,1001CS27,5,2012,CS301,6,BC,12-06-2012 13:45,CORE
12106,1001CS27,5,2012,CS331,8,BC,12-06-2012 17:53,CORE
12107,1001CS27,5,2012,CS341,6,AB,12-03-2012 18:14,CORE
12108,1001CS27,5,2012,CS342,5,AB,12-04-2012 13:09,CORE
12109,1001CS27,5,2012,CS343,6,BC,12-05-2012 15:58,CORE
12110,1001CS27,5,2012,CS344,6,BB,12-04-2012 13:54,CORE
12111,1001CS27,5,2012,CS345,5,AB,12-04-2012 14:27,CORE
12112,1001CS27,6,2012,CS302,6,BB,4/30/2013 09:40:55,CORE
12113,1001CS27,6,2012,CS346,6,AA,05-09-2013 17:34,CORE
12114,1001CS27,6,2012,CS347,3,AA,05-09-2013 17:39,CORE
12115,1001CS27,6,2012,CS348,8,BB,05-09-2013 11:20,CORE
12116,1001CS27,6,2012,CS362,8,BB,05-09-2013 19:01,CORE
12117,1001CS27,6,2012,CS399,3,AA,4/29/2013 11:14:23,CORE
12118,1001CS27,6,2012,HS331,6,BB,05-03-2013 09:53,HS Elective
12119,1001CS27,7,2013,CS400,2,BC,12-05-2013 18:55,CORE
12120,1001CS27,7,2013,CS421,6,CC,12-05-2013 15:06,CORE
12121,1001CS27,7,2013,CS422,5,BB,12-05-2013 14:53,CORE
12122,1001CS27,7,2013,CS498,10,AB,12-06-2013 19:54,CORE
12123,1001CS27,7,2013,CS543,6,BB,12-08-2013 13:58,ELECTIVE
12124,1001CS27,7,2013,CS561,6,AB,11/30/2013 11:51:19,ELECTIVE
12125,1001CS27,7,2013,PH401,6,BC,12-03-2013 17:32,Open Elective - I
12126,1001CS27,8,2014,CS499,16,AB,05-09-2014 16:44,CORE
12127,1001CS27,8,2014,CS502,6,BB,12/31/2013 10:23:15,Departmental Elective - III
12128,1001CS27,8,2014,CS548,6,CC,05-08-2014 11:52,Departmental Elective - IV
12129,1001CS27,8,2014,HS441,6,AB,05-08-2014 15:04,HS Elective
12130,1001CS27,8,2014,PH403,6,BC,05-08-2014 14:01,Open Elective - II
12131,1001CS28,1,2010,CH101,8,CD,12-01-2010 19:03,CORE
12132,1001CS28,1,2010,CH110,3,AB,11/30/2010 10:24:06,CORE
12133,1001CS28,1,2010,EE101,8,CC,12-06-2010 15:28,CORE
12134,1001CS28,1,2010,HS101,6,BB,12-06-2010 12:40,CORE
12135,1001CS28,1,2010,MA101,8,CD,12-03-2010 10:04,CORE
12136,1001CS28,1,2010,ME110,3,AB,12-06-2010 15:50,CORE
12137,1001CS28,1,2010,ME111,7,BB,12-06-2010 16:34,CORE
12138,1001CS28,1,2010,PH101,6,DD,11/30/2010 13:16:43,CORE
12139,1001CS28,2,2010,CH102,6,BC,05-04-2011 17:41,CORE
12140,1001CS28,2,2010,CS101,6,BB,05-06-2011 16:13,CORE
12141,1001CS28,2,2010,CS110,3,CD,05-06-2011 16:06,CORE
12142,1001CS28,2,2010,EE102,4,BB,05-04-2011 17:27,CORE
12143,1001CS28,2,2010,MA102,8,DD,05-06-2011 14:38,CORE
12144,1001CS28,2,2010,ME101,8,DD,05-06-2011 20:31,CORE
12145,1001CS28,2,2010,PH102,6,BB,05-02-2011 19:37,CORE
12146,1001CS28,2,2010,PH110,3,BB,05-05-2011 16:06,CORE
12147,1001CS28,3,2011,CS201,9,CC,12-07-2011 16:57,CORE
